mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_class_weight	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
1.5877867221832276	0.09138030129334052	0.0021564006805419923	0.00039117491396816536				1	10	25	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}	0.49866378033293085	0.5717219376841179	0.5907563025210084	0.5674392312040701	0.5785675232367414	0.5614297549957739	0.03235849160327452	760
3.074452590942383	0.1350264368036493	0.00792536735534668	0.008971291135244162				1	10	50	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}	0.5275751326171494	0.5325714285714286	0.6101718943824207	0.5037037037037037	0.5037037037037037	0.5355451725956811	0.039164449639473145	1955
5.968703317642212	0.1578146300568673	0.005887079238891602	0.0021232016475501293				1	10	100	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}	0.5415813000558763	0.5479287119999022	0.5737643998513563	0.5276848755109624	0.5346780594854555	0.5451274693807107	0.015836226267243073	1562
9.168003368377686	0.2057002379573663	0.009377241134643555	0.0028373380385192676				1	10	150	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}	0.5541223803518884	0.5775896234912629	0.5831896551724138	0.5551546078610048	0.49465811965811973	0.5529428773069379	0.03138702159293325	1153
11.976953268051147	0.21937570162776324	0.009416532516479493	0.0016084933948844501				1	10	200	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}	0.5686176714492661	0.5686176714492661	0.5872408293460926	0.5693121693121693	0.5279627096316563	0.56435021023769	0.019540082557458614	647
18.12187237739563	0.41640771396473714	0.015729236602783202	0.0037641977500035245				1	10	300	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}	0.5506202480992397	0.5828075150655795	0.5600335249042145	0.5831896551724138	0.5451923076923078	0.5643686501867511	0.01593590881832223	645
24.534298992156984	0.45432162223844214	0.018293190002441406	0.003351062042362232				1	10	400	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}	0.5736653635813299	0.5775896234912629	0.5642528049471155	0.5693121693121693	0.5619439079549019	0.5693527738573558	0.0057852700471797075	461
31.13153920173645	0.621990239433528	0.025000953674316408	0.004990836631473238				1	10	500	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}	0.5645022350530825	0.591935635154711	0.5831896551724138	0.5872408293460926	0.5619439079549019	0.5777624525362404	0.012216652416374865	224
37.120014095306395	1.0143297382206493	0.03050694465637207	0.005405014118465877				1	10	600	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 600}	0.5645022350530825	0.591935635154711	0.6198439241917503	0.5737643998513563	0.5619439079549019	0.5823980204411604	0.021477109018058858	135
1.5157999515533447	0.12346098141288225	0.002502632141113281	0.0008105289236146912				2	2	25	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 25}	0.5071878940731399	0.5250434604765313	0.6288323211439892	0.5642528049471155	0.5600335249042145	0.5570700011089981	0.04177111353144908	944
3.111617183685303	0.03697313372334958	0.0038609981536865236	0.0024053250830846098				2	2	50	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}	0.5506202480992397	0.4763299692433551	0.623308237573196	0.6113606098176976	0.5137212643678162	0.5550680658202609	0.056133057062581024	1037
6.037978315353394	0.2186923682163664	0.0074351787567138675	0.0017580791743389453				2	2	100	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}	0.5553113553113553	0.5325714285714286	0.5600335249042145	0.5227513227513227	0.5279132791327914	0.5397161821342225	0.015060984830175752	1812
9.086901378631591	0.14945268213815677	0.00915355682373047	0.0020320972492954333				2	2	150	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}	0.5506202480992397	0.5686176714492661	0.5737643998513563	0.5551546078610048	0.5449373737373737	0.5586188601996481	0.010886004862785478	885
11.989362668991088	0.20684310138404896	0.009203624725341798	0.0014293506474133601				2	2	200	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}	0.5645022350530825	0.5955151633683335	0.5872408293460926	0.5925925925925926	0.5102222222222222	0.5700146085164647	0.0318191831030461	428
17.64588074684143	0.3307519855698945	0.012569189071655273	0.0027347026870013537				2	2	300	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}	0.5553113553113553	0.5565421245421245	0.5968041620215533	0.5831896551724138	0.5704594017094017	0.5724613397513697	0.01586959913133307	346
23.754858446121215	0.6226394342791555	0.01955242156982422	0.004964522108387623				2	2	400	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}	0.5645022350530825	0.5805128205128205	0.5831896551724138	0.5406989025118244	0.5869756846431933	0.5711758595786669	0.01705594777481757	392
29.609193658828737	0.47465158437623084	0.022862625122070313	0.0030388072023953003				2	2	500	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}	0.5460860978102358	0.591935635154711	0.5785675232367414	0.5643097643097642	0.5451923076923078	0.5652182656407521	0.01822045402522019	611
35.20180292129517	0.7074063105651723	0.029100418090820312	0.0013325736900196158				2	2	600	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 600}	0.5553113553113553	0.5865530363256697	0.5968041620215533	0.5368773946360154	0.5451923076923078	0.5641476511973803	0.02344995116097108	653
1.4874919414520265	0.06046315697817885	0.0024096012115478516	0.0007797661727280122				2	5	25	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}	0.5364527945173106	0.5168323739752311	0.6036471253862559	0.5785675232367414	0.5878067073824066	0.5646613048995891	0.03265674036062048	638
2.9270301342010496	0.07333300294183133	0.002802610397338867	0.0003804377962970469				2	5	50	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}	0.5415813000558763	0.5168323739752311	0.6134920634920635	0.5785675232367414	0.49534576973808175	0.5491638060995988	0.042430885495255796	1365
5.745049238204956	0.08089154934746265	0.006365346908569336	0.002180121344317441				2	5	100	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}	0.5506202480992397	0.5865530363256697	0.6004784337897533	0.5737643998513563	0.5449373737373737	0.5712706983606786	0.021036850008554788	388
8.632085084915161	0.1774190424598993	0.007407045364379883	0.0019850403452895712				2	5	150	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}	0.5045300171350592	0.5686176714492661	0.5968041620215533	0.5737643998513563	0.5369121312666105	0.5561256763447691	0.032103538961752796	989
11.652103614807128	0.20096537624293584	0.013431930541992187	0.0019599993261700433				2	5	200	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}	0.5645022350530825	0.5686176714492661	0.5872408293460926	0.5785675232367414	0.5279627096316563	0.5653781937433677	0.020313115067513113	601
17.451323747634888	0.2949717368095921	0.015556240081787109	0.0036701270577601613				2	5	300	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}	0.5506202480992397	0.5865530363256697	0.5872408293460926	0.5737643998513563	0.5704594017094017	0.573727583066352	0.013354634929220423	315
23.010829591751097	0.5350400425715306	0.017906808853149415	0.0029359753698840856				2	5	400	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}	0.5914774880292122	0.5805128205128205	0.5831896551724138	0.5693121693121693	0.5869756846431933	0.5822935635339619	0.007466690687170658	139
28.95040817260742	0.4607991184574021	0.023537206649780273	0.004177997290477319				2	5	500	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}	0.5645022350530825	0.591935635154711	0.5925925925925926	0.5643097643097642	0.5279627096316563	0.5682605873483613	0.023690536215824634	496
34.946485137939455	0.9316340017425975	0.027931594848632814	0.006169724846537414				2	5	600	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 600}	0.5828075150655795	0.591935635154711	0.6198439241917503	0.5507246376811594	0.5451923076923078	0.5781008039571016	0.02752623249566615	212
1.4699526309967041	0.08638249230926018	0.0036876678466796877	0.0009097614792602176				2	10	25	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 25}	0.5325068094298864	0.5414301947869302	0.5776486300063106	0.5878067073824066	0.5406989025118244	0.5560182488234716	0.02226504418147651	998
2.868270683288574	0.09753983212527939	0.004483604431152343	0.0014619573810542717				2	10	50	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}	0.5325068094298864	0.5241354863156865	0.623308237573196	0.5733333333333334	0.5914703850260662	0.5689508503356338	0.03692599657957298	472
5.6774739742279055	0.21859123389752688	0.0054951667785644535	0.0007941764541122697				2	10	100	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}	0.568781792919724	0.5541223803518884	0.6134920634920635	0.5368773946360154	0.5608294930875576	0.5668206248974498	0.025596114837584456	549
8.583593034744263	0.24388308033986242	0.008277273178100586	0.0021755086712619454				2	10	150	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150}	0.5506202480992397	0.5479287119999022	0.6101718943824207	0.5968041620215533	0.5038212815990594	0.5618692596204351	0.038063207461431534	734
11.478196668624879	0.2800063521239276	0.012781381607055664	0.003222243306863297				2	10	200	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}	0.5364527945173106	0.5596301547914452	0.5776486300063106	0.5643097643097642	0.5024471804225566	0.5480977048094775	0.02641461628844802	1411
17.750122547149658	0.35064363031631673	0.013356876373291016	0.0026857572415237623				2	10	300	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}	0.5364527945173106	0.5775896234912629	0.5693121693121693	0.5643097643097642	0.5534782388407559	0.5602285180942526	0.014222718251683314	815
24.400879621505737	0.6411830973159905	0.020621538162231445	0.0035800029055259364				2	10	400	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}	0.5914774880292122	0.5865530363256697	0.5693121693121693	0.5737643998513563	0.5619439079549019	0.5766102002946618	0.010921137306171539	261
31.060545110702513	0.6602701029518474	0.02854948043823242	0.007762211597834501				2	10	500	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}	0.5828075150655795	0.6010568666306372	0.5968041620215533	0.5872408293460926	0.5619439079549019	0.5859706562037529	0.013666470110703328	73
36.67214903831482	0.7213886343137473	0.025316333770751952	0.006368512402391053				2	10	600	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 600}	0.5686176714492661	0.6010568666306372	0.6101718943824207	0.5600335249042145	0.5619439079549019	0.5803647730642881	0.02101099491652296	165
1.4129839420318604	0.03986610845391736	0.002951526641845703	0.001068282365495626				4	2	25	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 25}	0.5306551372125142	0.5479287119999022	0.6004784337897533	0.5496296296296296	0.5259259259259259	0.550923567711545	0.02646514522257046	1270
2.8190133571624756	0.11195322142005679	0.0036822795867919923	0.001956379284562363				4	2	50	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}	0.5415813000558763	0.5250434604765313	0.5937662337662337	0.597037037037037	0.5038212815990594	0.5522498625869476	0.03722588902871897	1176
5.801841688156128	0.1628205008849769	0.007150840759277344	0.0021117338829974713				4	2	100	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}	0.5594141095763419	0.565149136577708	0.5872408293460926	0.5276848755109624	0.5440445898461165	0.5567067081714443	0.02006755185431371	954
8.154370975494384	0.19187116045122823	0.009212970733642578	0.002013894198118612				4	2	150	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150}	0.5415813000558763	0.565149136577708	0.6134920634920635	0.5406989025118244	0.49193540011424414	0.5505713605503433	0.03946641327575763	1301
10.973011445999145	0.17327444905194891	0.010477018356323243	0.0027724841077023917				4	2	200	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}	0.5736653635813299	0.5717219376841179	0.6004784337897533	0.5600335249042145	0.4994107744107744	0.5610620068740381	0.03355015849551377	787
16.459472370147704	0.3700542742601287	0.016572189331054688	0.0019306417168226363				4	2	300	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}	0.5874231700502887	0.6010568666306372	0.5551546078610048	0.5737643998513563	0.5704594017094017	0.5775716892205377	0.015596222973428265	229
21.871560525894164	0.44569626120830774	0.020846033096313478	0.003051413943616652				4	2	400	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}	0.5781159011928243	0.6193083890525493	0.5831896551724138	0.5600335249042145	0.5534782388407559	0.5788251418325515	0.02303925199528488	192
27.16484627723694	0.6018571568696295	0.025836753845214843	0.0048816577502395495				4	2	500	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}	0.5781159011928243	0.6101785771070599	0.606345785440613	0.5600335249042145	0.5451923076923078	0.5799732192674039	0.025371750986103364	168
33.09201197624206	0.7508254855438604	0.02655339241027832	0.0056412827052909785				4	2	600	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 600}	0.568781792919724	0.6101785771070599	0.6198439241917503	0.5507246376811594	0.5279627096316563	0.57549832830627	0.03489336374982704	278
1.3645678520202638	0.05958792009174391	0.0028023719787597656	0.0012332849003861813				4	5	25	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 25}	0.5306551372125142	0.5479287119999022	0.6004784337897533	0.5496296296296296	0.5259259259259259	0.550923567711545	0.02646514522257046	1270
2.774013948440552	0.10788689880638022	0.00411381721496582	0.0028231613298478355				4	5	50	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}	0.5415813000558763	0.5250434604765313	0.5937662337662337	0.597037037037037	0.5038212815990594	0.5522498625869476	0.03722588902871897	1176
5.3993195533752445	0.1335977198557324	0.007202863693237305	0.0019860050170458837				4	5	100	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}	0.5594141095763419	0.565149136577708	0.5872408293460926	0.5276848755109624	0.5440445898461165	0.5567067081714443	0.02006755185431371	954
8.522574281692505	0.19104917326942952	0.00837392807006836	0.002843778146695811				4	5	150	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150}	0.5415813000558763	0.565149136577708	0.6134920634920635	0.5406989025118244	0.49193540011424414	0.5505713605503433	0.03946641327575763	1301
11.173942565917969	0.21345652790365957	0.015884208679199218	0.0062454456630036135				4	5	200	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}	0.5736653635813299	0.5717219376841179	0.6004784337897533	0.5600335249042145	0.4994107744107744	0.5610620068740381	0.03355015849551377	787
17.03022484779358	0.26975622343446454	0.017844676971435547	0.00430161532958388				4	5	300	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}	0.5874231700502887	0.6010568666306372	0.5551546078610048	0.5737643998513563	0.5704594017094017	0.5775716892205377	0.015596222973428265	229
22.71523160934448	0.4511176424194796	0.01928091049194336	0.003971315621048475				4	5	400	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}	0.5781159011928243	0.6193083890525493	0.5831896551724138	0.5600335249042145	0.5534782388407559	0.5788251418325515	0.02303925199528488	192
28.108725214004515	0.6560984657125595	0.02745399475097656	0.005540205321186814				4	5	500	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}	0.5781159011928243	0.6101785771070599	0.606345785440613	0.5600335249042145	0.5451923076923078	0.5799732192674039	0.025371750986103364	168
33.49521126747131	0.744225359664995	0.028745412826538086	0.0027097358148975527				4	5	600	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 600}	0.568781792919724	0.6101785771070599	0.6198439241917503	0.5507246376811594	0.5279627096316563	0.57549832830627	0.03489336374982704	278
1.3774644374847411	0.08358983448134322	0.0022307395935058593	0.0008878237002964033				4	10	25	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}	0.5219817440383759	0.5479287119999022	0.5907563025210084	0.601980438612478	0.5193769235600779	0.5564048241463685	0.03430748910531275	973
2.809745740890503	0.12647225904884907	0.002921390533447266	0.0006568724509779544				4	10	50	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}	0.5325068094298864	0.5325714285714286	0.6004784337897533	0.5878067073824066	0.49465811965811973	0.5496042997663189	0.03911298261633564	1346
5.466220569610596	0.12216736845277856	0.006476974487304688	0.0026048262686948183				4	10	100	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}	0.5186603650586702	0.5332404863654864	0.6004784337897533	0.5548188262228679	0.536	0.5486396222873556	0.028358752588746483	1388
8.206799983978271	0.07602563344896916	0.009615135192871094	0.0037373177420420714				4	10	150	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 150}	0.5553113553113553	0.565149136577708	0.623308237573196	0.5831896551724138	0.5024471804225566	0.5658811130114458	0.03932830949379513	578
11.053302717208862	0.17958837812006326	0.010986232757568359	0.0037055157510340513				4	10	200	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}	0.5415813000558763	0.5805128205128205	0.623308237573196	0.5600335249042145	0.5179899949801804	0.5646851756052575	0.035841441240751025	635
16.668072271347047	0.3195514525723283	0.012137317657470703	0.0012900034688426607				4	10	300	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}	0.5736653635813299	0.6010568666306372	0.6101718943824207	0.5872408293460926	0.5704594017094017	0.5885188711299765	0.015326181913296006	53
22.56590919494629	0.4986301594452812	0.020380020141601562	0.004040790270348862				4	10	400	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}	0.5553113553113553	0.5893075178789464	0.5831896551724138	0.5600335249042145	0.5619439079549019	0.5699571922443664	0.013614151573686555	430
27.901583623886108	0.7633699262833474	0.025141191482543946	0.004873151533574086				4	10	500	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}	0.5460860978102358	0.643101614736765	0.5831896551724138	0.5600335249042145	0.5279627096316563	0.572074720451057	0.03983623948423946	360
33.48663153648376	0.8678195789589248	0.03208489418029785	0.003792680362260147				4	10	600	{'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 600}	0.5781159011928243	0.6101785771070599	0.6331029594187488	0.5507246376811594	0.5451923076923078	0.58346287661842	0.033890663474961995	108
0.06399297714233398	0.008489436506682657	0.0030759334564208984	0.0009579193717272581		5	sqrt	1	2	25	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 25}	0.4837206509337657	0.5479287119999022	0.5317416924852683	0.5259259259259259	0.4802218311736789	0.5139077625037082	0.027077348429122485	2338
0.13128314018249512	0.01255245416959327	0.003002643585205078	0.0006547638698952598		5	sqrt	1	2	50	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}	0.4837206509337657	0.5006867148599432	0.5120327700972862	0.4868485778900279	0.4588911893259719	0.488435980621399	0.017913893139894332	2428
0.23574819564819335	0.015103388391539223	0.00556797981262207	0.0014610160376987483		5	sqrt	1	2	100	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}	0.484107905982906	0.5332404863654864	0.5608294930875576	0.5118803545783192	0.4739156268568033	0.5127947733742145	0.03181421705478238	2347
0.34890356063842776	0.03766448605178543	0.00641927719116211	0.0014240194557965575		5	sqrt	1	2	150	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}	0.4763299692433551	0.5578067765567766	0.5449373737373737	0.5120327700972862	0.46037926310476607	0.5102972305479115	0.03769797579146472	2360
0.5005727291107178	0.014298122569856497	0.008907127380371093	0.0017041149320234236		5	sqrt	1	2	200	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}	0.4595416157916158	0.5245984784446323	0.5451923076923078	0.4868485778900279	0.4671604938271606	0.4966682947291489	0.03310650219588903	2417
0.7490010738372803	0.04874221738436239	0.0127716064453125	0.0014472193928861184		5	sqrt	1	2	300	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}	0.49267399267399264	0.5149716949716949	0.536431131592422	0.4868485778900279	0.5016042780748663	0.5065059350406007	0.01771410195671308	2381
1.0059477806091308	0.06544861099232008	0.018758630752563475	0.004805549343630595		5	sqrt	1	2	400	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}	0.5006867148599432	0.4968543808500844	0.5286302175191064	0.5038212815990594	0.5016042780748663	0.5063193745806119	0.011380327570653815	2384
1.2742819309234619	0.028213736017183886	0.03280372619628906	0.011036662360385524		5	sqrt	1	2	500	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}	0.5086741961741962	0.4968543808500844	0.5521228545618789	0.4868485778900279	0.48736029994952773	0.506372061885143	0.024214188503122083	2383
1.556450605392456	0.08633411347413307	0.0276461124420166	0.004582672963266794		5	sqrt	1	2	600	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}	0.5086741961741962	0.4968543808500844	0.5608294930875576	0.5038212815990594	0.48736029994952773	0.5115079303320851	0.02568098805022336	2356
0.06465954780578613	0.0053118547114603815	0.0027704715728759767	0.0007308318934024601		5	sqrt	1	5	25	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 25}	0.45275580926303943	0.5479287119999022	0.5317416924852683	0.510815395869325	0.42691124975559464	0.49403057187462585	0.046513391348231015	2422
0.12233219146728516	0.006237647507590169	0.0054013729095458984	0.002057401556543827		5	sqrt	1	5	50	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}	0.4366886446886447	0.47455621301775147	0.5733333333333334	0.5203393939393939	0.4525773779211226	0.49149899258004925	0.04966840480632347	2426
0.2576805591583252	0.013792102796521937	0.005609750747680664	0.002308466180752973		5	sqrt	1	5	100	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}	0.4595416157916158	0.5332404863654864	0.5914703850260662	0.46939102564102564	0.48736029994952773	0.5082007625547443	0.0487217629394953	2373
0.36617321968078614	0.007620352341987166	0.008243799209594727	0.0016850385447617123		5	sqrt	1	5	150	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}	0.4595416157916158	0.5414301947869302	0.6005420054200542	0.4790123456790123	0.48736029994952773	0.513577292325428	0.05126512667210521	2340
0.5115990161895752	0.037304617628738365	0.01010441780090332	0.0016243843255731973		5	sqrt	1	5	200	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}	0.44953508030431105	0.5414301947869302	0.5449373737373737	0.47114343434343436	0.49448559670781894	0.5003063359759736	0.03780258598270055	2410
0.7626424312591553	0.027630812003310433	0.013877439498901366	0.002213635799578076		5	sqrt	1	5	300	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}	0.484107905982906	0.4894438894438895	0.5521228545618789	0.4790123456790123	0.5068771218827209	0.5023128235100816	0.02661508131245482	2399
1.0152660846710204	0.02338195184108268	0.02776470184326172	0.00949981120536778		5	sqrt	1	5	400	{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}	0.484107905982906	0.47815865726313495	0.5286302175191064	0.49574141414141415	0.5257575757575758	0.5024791541328275	0.020976889647129942	2397
